id,lat,lon,area,depth,hydrolakes,elevation
lake_21725,49.75,35.25,0.53,8.46,1338619,128
lake_21726,49.75,35.75,0.12,8.53,1339413,120
lake_21727,49.75,36.25,0.25,5.48,1338884,95
lake_21728,49.75,36.75,54.91,19.42,13793,98
lake_21729,49.75,37.25,0.97,16.99,1339768,109
lake_21730,49.75,37.75,0.69,16.09,1340579,70
lake_21731,49.75,38.25,0.5,9.57,1340351,95
lake_21732,49.75,38.75,1.34,6.84,167062,83
lake_21733,49.75,39.25,0.37,4.49,1340437,84
lake_21734,49.75,39.75,0.91,20.08,1340288,128
lake_21735,49.75,40.25,0.87,9.19,1339098,70
lake_21736,49.75,40.75,0.15,5.55,1340894,136
lake_21737,49.75,41.25,0.11,15.42,1339540,64
lake_21738,49.75,41.75,1.07,14.49,167425,173
lake_21739,49.75,42.25,0.18,6.62,1339456,123
lake_21740,49.75,42.75,0.26,7.81,1339577,60
lake_21741,49.75,43.25,1.16,11.95,167360,86
lake_21742,49.75,43.75,0.26,7.73,1339214,131
lake_21743,49.75,44.25,0.47,9.63,1338696,167
lake_21744,49.75,44.75,0.28,5.31,1339659,79
lake_21745,49.75,45.25,3.41,16.51,167249,17
lake_21746,49.75,46.25,0.28,11.42,1340130,25
lake_21747,49.75,46.75,0.75,15.02,1338671,26
lake_21748,49.75,47.75,34.33,63.42,13819,6
lake_21749,49.75,48.25,3.95,14.28,167063,16
lake_21750,49.75,48.75,2.63,7.28,167074,16
lake_21751,49.75,49.25,16.98,42.38,13820,1
lake_21752,49.75,49.75,174.36,70.92,1222,2
lake_21753,49.75,50.25,13.91,37.49,13826,-2
lake_21754,49.75,50.75,0.31,3.86,1340672,0
lake_21755,49.75,51.25,0.13,11.44,1339255,1
lake_21756,49.75,51.75,0.18,12.07,1339860,0
lake_21757,49.75,52.25,10.02,9.32,13822,0
lake_21758,49.75,52.75,10.54,9.31,13805,7
lake_21759,49.75,53.25,6.58,10.04,167222,36
lake_21760,49.75,53.75,3.67,15.67,167237,67
lake_21761,49.75,54.25,2.72,9.47,167077,80
lake_21762,49.75,55.25,0.16,4.54,1338821,181
lake_21763,49.75,55.75,0.49,7.97,1339507,189
lake_21764,49.75,56.25,0.37,10.19,1340414,234
lake_21765,49.75,57.25,1.83,15.44,167044,283
lake_21766,49.75,57.75,0.31,5.31,1339258,266
lake_21767,49.75,58.75,3.19,8.53,167312,347
lake_21768,49.75,60.25,3.88,12.06,167088,229
lake_21769,49.75,60.75,3.67,7.66,167381,188
lake_21770,49.75,61.25,1.42,10.31,167139,217
lake_21771,49.75,61.75,4.47,6.78,167246,165
lake_21772,49.75,62.25,31.81,19.84,13823,97
lake_21773,49.75,62.75,2.08,10.51,167422,105
lake_21774,49.75,63.25,1.44,11.9,167019,109
lake_21775,49.75,63.75,30.04,21.77,13787,93
lake_21776,49.75,64.25,1.14,10.24,167181,110
lake_21777,49.75,64.75,12.41,7.97,13795,121
lake_21778,49.75,65.25,3.8,13.35,167316,195
lake_21779,49.75,65.75,1.5,10.76,167121,196
lake_21780,49.75,66.25,1.39,11.56,167137,177
lake_21781,49.75,66.75,2.16,12.04,167143,386
lake_21782,49.75,67.25,7.33,18.53,167400,440
lake_21783,49.75,67.75,9.48,20.76,167109,381
lake_21784,49.75,68.25,5.49,8.64,167260,470
lake_21785,49.75,68.75,1.41,8.92,167049,337
lake_21786,49.75,69.25,32.52,30.16,13796,357
lake_21787,49.75,69.75,14.42,10.02,13803,350
lake_21788,49.75,70.25,2.07,12.47,167016,364
lake_21789,49.75,70.75,3.97,16.01,167045,369
lake_21790,49.75,71.25,14.11,19.51,13809,417
lake_21791,49.75,71.75,6.13,16.57,167301,424
lake_21792,49.75,72.25,29.44,29.58,13817,484
lake_21793,49.75,72.75,1.13,7.01,167085,516
lake_21794,49.75,73.25,0.77,4.7,1338817,528
lake_21795,49.75,73.75,0.22,5.58,1340312,668
lake_21796,49.75,74.25,8.94,19.4,167066,572
lake_21797,49.75,74.75,11.5,9.4,13804,629
lake_21798,49.75,75.25,0.99,6.26,1340860,691
lake_21799,49.75,75.75,147.29,31.72,1221,620
lake_21800,49.75,76.25,2.5,3.57,167241,674
lake_21801,49.75,76.75,4.25,6.58,167393,758
lake_21802,49.75,77.25,0.5,5.02,1340342,681
lake_21803,49.75,77.75,1.32,12.79,167095,442
lake_21804,49.75,78.25,1.43,10.2,167304,426
lake_21805,49.75,78.75,3.58,11.85,167053,324
lake_21806,49.75,79.25,4.68,7.28,167021,265
lake_21807,49.75,79.75,3.69,14.5,167039,285
lake_21808,49.75,80.25,4.83,12.35,167435,412
